GO:0006457+protein folding	10049,100885848,10130,10283,10465,1047,10471,10574,10575,10576,10681,10693,10694,10726,10728,10845,10856,10954,10961,11140,11328,121506,125972,131118,134218,134266,134492,1410,204474,2280,22824,2288,2289,22926,22948,23071,23184,23386,23640,23759,26278,267,2770,2771,2773,2775,2779,2780,2781,2782,2783,2784,2923,30001,325,3301,3312,3323,3324,3326,3327,3336,3338,346562,391634,3998,4802,4878,4879,4880,5034,5082,51035,51327,51645,51726,5201,5202,5203,5204,53938,54331,5478,5481,548645,55664,55768,56605,5700,5887,5903,59345,6000,6102,64175,64215,64374,64714,64772,664618,6767,6902,6903,6904,6905,6950,7190,7203,7265,7266,728489,730211,7411,7415,7841,79031,79087,79139,79608,80273,811,81562,81572,8195,821,8425,8468,84750,8787,8877,908,9093,9526,9529,9530,9531,9532,9601,9761
GO:0006458+'de novo' protein folding	2280,2281,3329
GO:0006463+steroid hormone receptor complex assembly	2288
GO:0006464+cellular protein modification process	10402,10445,10533,10559,11035,11060,11266,1128,11285,1131,11329,1363,141,143,1456,151987,164395,207,208,22929,23170,23463,23569,25,25797,25827,26190,26232,26263,2677,27,27230,27232,27338,284716,29761,30001,369,4015,4017,4125,4126,4324,4482,4738,51172,51265,51451,51601,5251,5256,5283,5327,5351,5352,55093,55293,5591,57494,5875,5876,59286,6184,6185,64422,6482,7051,7053,7311,7318,7322,7323,7329,7332,7334,7525,7903,80204,8128,8266,8314,83887,9039,9040,9098,9246,9333,997
GO:0006465+signal peptide processing	1203,121665,157708,23478,28972,5045,5125,60559,81502,83943,90701,9789
GO:0006468+protein phosphorylation	10000,100130827,100533105,10110,10114,1017,1018,1019,101928697,102,1020,1021,1022,10221,1024,1025,102724428,10290,10295,10309,10420,10461,10494,10595,10641,10645,1072,10733,10746,10769,10783,10870,10920,10922,10983,11011,11040,1111,11113,11183,11184,11200,11213,11214,112858,11329,1147,114783,115701,117283,1196,1198,120892,124923,1263,126520,130399,132158,1326,138474,1385,139728,140469,140609,140803,140901,1445,1452,1453,1454,1455,1457,1487,149420,150094,1511,152110,157,157285,1612,1613,167359,169436,1716,1760,1859,2011,203054,204851,2064,2068,207,2078,2081,2185,221938,2241,2242,2260,2268,22848,22853,22858,22868,22983,23012,23043,23097,23139,23178,23235,23387,23476,23515,23531,23552,23604,23617,23678,23683,2444,246330,2475,25,2534,255239,255967,2580,25865,2621,26353,26524,26576,26750,269,27148,27330,27347,2764,283455,283629,284086,284217,2868,2870,2872,28951,28996,29110,2931,2932,2966,2984,2986,29941,29959,3000,3055,30811,30849,332,3364,340156,340371,341676,344387,3486,351,3551,3609,3611,3643,3654,3656,3706,3716,3717,3718,374872,3932,3984,3985,3991,4058,4067,4090,4117,4139,4140,4145,415116,4214,4217,4293,4296,4331,440275,4638,4654,472,4750,4751,4752,4881,4882,4914,5027,50488,5058,5062,51086,51265,5127,5128,5129,51319,51347,51422,5155,5163,5164,5166,5170,51701,51755,51765,51776,5218,5255,5256,5257,5260,5261,5289,5290,5291,5292,5293,5294,5295,5347,53632,54101,54619,54757,54861,54899,54986,5532,55437,55561,55589,5562,5563,5564,5565,5566,5567,5568,55681,5571,5575,5578,5579,5580,5581,5582,5583,5584,5585,5586,5587,55872,5590,5591,5592,5593,5594,5595,5596,5597,5599,5601,5602,5604,5610,56155,5616,56164,5681,56975,56997,57118,57143,57147,57161,57162,57172,57448,5753,57538,5754,57551,57600,57761,57787,5871,5879,5891,5894,5914,595,5979,6010,6041,60493,6093,6098,613,6195,6196,6198,6199,6259,6347,6355,6356,6446,645121,6482,650,65018,65061,65125,65266,65267,65268,657,658,659,660,673,6732,6733,6787,6788,6789,6790,6792,6793,6794,6795,6850,6872,695,699,7006,701,7040,7042,7046,7048,7204,728642,7294,7297,7443,7444,7481,7535,7786,79012,79072,79616,79675,79705,79834,79858,79924,79934,79935,80216,814,815,816,81629,817,81788,83694,83732,83903,83931,83939,83942,83983,84033,8408,84197,84206,84254,8428,8444,84446,8445,84451,84630,8476,8491,8493,8518,8536,85417,85481,8558,8569,8573,8575,8621,864,8711,8780,8812,8814,8859,8878,8895,8899,8900,892,894,896,898,8986,899,8997,8999,90,900,901,902,9024,904,905,9064,9088,90956,91,9113,9133,9134,91419,9149,9175,91754,91807,92,9201,9212,92335,9238,9252,9261,9262,9263,93,9318,93627,94,9448,9451,9463,9475,9535,9578,9625,9641,9770,9794,983,9833,984,9874,9891,9917,994,9943,998,9989
GO:0006469+negative regulation of protein kinase activity	10221,11116,11261,11315,135,140775,142679,161742,1647,1855,2041,207,2167,22843,25937,260434,2764,2776,2810,285464,28951,2950,3315,3611,4040,406982,4298,4616,4690,4763,4771,5062,51347,51422,51527,51637,5170,51763,54920,54997,55450,5585,55861,5611,57761,5788,5859,5925,5987,634,64754,64793,64798,6879,6895,7070,7249,7453,7532,79706,84335,84959,859,8651,9021,9104,9270,94032,9535,9647
GO:0006470+protein dephosphorylation	10076,10106,10217,10454,11099,11122,11221,11266,132160,134510,147699,151649,151742,151987,152926,160760,1739,1844,1847,1848,1849,1850,1852,192111,23035,23239,23291,23371,23399,26191,26469,27068,27071,28227,29085,333926,338599,339291,3932,4534,4621,4624,4626,4659,51207,51496,51657,54205,54434,5470,5475,5494,54949,5495,5496,5499,5500,5501,55066,5507,5509,5515,5516,5518,5519,5520,5523,5525,5526,5527,5528,5529,5530,5531,55313,5532,5533,5534,5536,5537,55370,55917,56940,57026,57223,5728,57460,57546,5770,5774,5775,5777,5778,5780,5782,5783,5784,5787,5788,5789,5791,5794,5796,5797,5799,5800,5801,5802,5803,58190,596,6305,64077,6794,6815,7179,78986,79660,8036,80824,80895,818,8446,84867,8493,85464,8555,8611,8612,8613,8897,8898,8945,90673,9107,9108,9110,9150,92235,92609,9562,9787,9989
GO:0006471+protein ADP-ribosylation	10038,10039,116969,142,143,22933,23408,23409,23410,23411,25976,378,417,419,420,51548,54625,54956,56829,56965,79668,80351,83666,84875,8658
GO:0006473+protein acetylation	1387,2033,2308,24142,256302,26471,2959,51147,7994,8260,84289,8850,90070,9575
GO:0006474+N-terminal protein amino acid acetylation	15,60560,79612,79829,79903,80155,80218,8260,84779
GO:0006475+internal protein amino acid acetylation	1962,2033,4137,4191,5105,8260,8520
GO:0006476+protein deacetylation	10013,10014,22933,23408,23410,23411,25942,3065,83933,8841,9759
GO:0006477+protein sulfation	10090,10164,222537,23563,3340,9953
GO:0006478+peptidyl-tyrosine sulfation	8459,8460
GO:0006479+protein methylation	10196,115294,151194,196483,196541,2107,221143,254013,25940,283742,2935,3275,3276,399818,5110,51409,51451,55251,56341,635,6628,6634,694,751071,7832,79091,79609,79624,79823
GO:0006480+N-terminal protein amino acid methylation	149281
GO:0006481+C-terminal protein methylation	23463,51451,9836
GO:0006482+protein demethylation	23028,23210,51400,5253,54784
GO:0006486+protein glycosylation	100288842,10195,10317,10331,10402,10610,10678,10690,10905,11070,11253,126792,135152,140687,144245,148789,1603,1650,168391,170384,192134,200810,2131,2132,2134,2135,2137,2523,2524,2525,2526,2527,2528,2529,256435,25834,26229,26301,2651,27087,27230,28,2801,29880,29906,30815,374907,387923,4121,4122,4124,4245,4351,4864,51046,51172,5373,53947,55808,56052,5663,6388,64409,644974,6483,6484,6487,6489,7903,79369,80267,8128,81849,83548,84002,84620,84750,84752,8702,8703,8704,8705,8706,8707,8708,8869,91949,9215,93010,9321,9331,9334
GO:0006487+protein N-linked glycosylation	10317,11282,11285,11320,146664,1603,1650,1798,2530,2673,2683,29880,29929,4245,4248,4249,440138,5238,5372,5373,55858,57134,57171,6185,64689,6482,746,7841,79053,79087,7991,84061,8706,8707,8708,9514,957,9945
GO:0006488+dolichol-linked oligosaccharide biosynthetic process	10195,144245,1798,199857,29929,56052,79053,79087,79644,79796,79868,84920,85365,9526
GO:0006489+dolichyl diphosphate biosynthetic process	116150,1798,22845,4597,57171,79644,79947
GO:0006490+oligosaccharide-lipid intermediate biosynthetic process	29929,440138,79053,85365
GO:0006491+N-glycan processing	10905,11253,11282,11320,23193,2530,4121,4122,4124,51046,5589,57134,7903,8128
GO:0006493+protein O-linked glycosylation	10585,10610,10724,11041,11226,120071,148789,200424,2218,22906,23509,2589,2590,285203,29071,338596,374378,50614,51146,51301,51809,5238,5351,5352,54790,55568,55624,56983,66008,7423,80312,84197,8473,84892,8985,9215,9245
GO:0006497+protein lipidation	10533,11152,19,242,26100,5289,55062,56270,64840,83734
GO:0006499+N-terminal protein myristoylation	4836,5494,5495
GO:0006501+C-terminal protein lipidation	10533,2822,9140,9474
GO:0006505+GPI anchor metabolic process	284098,80055,93210
GO:0006506+GPI anchor biosynthetic process	100996939,128869,23556,27315,284098,51227,5277,5279,5281,5283,54344,54872,54965,55650,65258,80157,80235,84720,84992,8813,8818,93183,93210,9487,9488
GO:0006507+GPI anchor release	2822
GO:0006508+proteolysis	10003,10004,10010,100128908,10026,100287362,100288960,100506742,10072,101,10136,10269,10279,10404,10406,10531,10537,10584,10730,10747,1075,10753,10863,10875,10892,10893,10939,10942,11012,11085,11086,11093,11095,11096,11098,11131,11132,11174,11202,11223,11315,11330,114294,114769,115201,117159,1179,118856,1200,122706,123624,123787,124975,129293,130749,131870,132724,135293,1357,1358,1359,1360,1361,136242,136541,1370,1373,138652,140766,145814,146547,147968,148811,1504,1506,1508,1509,1510,1511,1512,1513,1514,1519,1520,1522,154754,155185,162494,1636,164656,1675,170689,170690,170691,170692,171019,1738,175,176,1800,1803,1804,1990,1991,2028,203074,203100,203102,206338,2147,2158,2159,2161,2191,219595,219743,221191,221302,2219,2220,222643,22802,22846,23173,23192,23203,23287,23385,23430,23436,2346,23549,23581,23621,2515,254042,25807,25818,25823,25825,25827,260429,260434,26085,26190,26232,26233,26270,26273,2678,2679,2686,2687,27283,27299,27351,27429,28299,283471,28392,28394,28395,28420,28424,28434,284366,28439,28442,28449,28450,28451,28452,28454,28457,28461,28776,28778,28791,28793,28796,28797,28809,28813,28815,28816,28817,28820,28822,28823,28825,28834,28874,28876,28881,28883,28893,28896,28903,28907,28908,28912,28913,28916,28919,28920,28921,28930,28937,28938,28940,28972,28983,290,29122,2923,29761,29843,29952,29953,2999,3002,3003,3004,3026,3082,3083,3240,3249,3250,3263,327,339105,339501,339855,339906,339967,340351,341277,341350,3416,3426,344805,345062,346702,3500,3501,3502,3503,3514,3537,354,3542,360200,360226,374969,377047,3792,3818,388077,388630,388743,389208,392360,3933,400668,4012,4018,402682,4048,4057,414301,4153,4185,4224,4225,4285,4311,4312,4313,4314,4316,4317,431705,4318,4319,4320,4321,4322,4323,4324,4325,4326,4327,43847,43849,440068,440387,440434,440854,4485,4738,4898,4928,4973,5069,50846,51032,51056,51112,5118,5119,51200,5122,5126,51321,51684,51752,5184,5199,5222,5225,5251,5304,5327,5328,5340,53616,54059,54507,5476,54858,54878,54933,55325,5547,55486,5550,55554,55617,55748,5624,5641,5644,5645,5646,5648,5649,5650,5651,5652,5654,56547,5655,5657,566,56649,56675,5693,56941,56999,5704,57094,57140,57188,57393,57414,57486,57628,59082,5949,5972,60509,6051,60559,60676,629,63036,63929,64006,64063,64066,64129,64167,64172,64174,64180,642,6422,64285,643834,643847,64386,64499,646960,64699,649,6650,6687,6768,6868,6907,7064,7092,7093,7113,712,713,714,716,717,7174,7177,718,720,721,726,728226,729756,7334,7337,7384,7428,745,7511,7512,7804,78989,79148,79258,79634,79651,79716,79747,79805,79831,79841,79868,79875,79956,80070,80150,80332,80350,8038,80975,81565,81794,823,824,825,826,827,834,836,837,83714,838,83886,839,840,84000,841,84182,842,84290,843,84735,84871,84909,84938,84954,84971,8510,8532,8547,8667,8720,8722,8745,8747,8748,8749,8751,8756,8836,8837,8858,8904,8909,89782,89932,9028,9039,90507,91039,91227,92086,92291,92949,9313,9372,93979,94031,9407,9427,9476,95,9507,9510,9520,9528,9581,9622,9629,9635,9700,9719,9805,9820,9861,9986
GO:0006509+membrane protein ectodomain proteolysis	102,121665,1605,162540,23385,23621,25825,27316,4627,5027,51107,51752,55851,5588,5657,5663,5664,56928,6868,81502,84888,8728,8754
GO:0006511+ubiquitin-dependent protein catabolic process	100287144,100287178,100287205,100287238,100287327,100287364,100287404,100287441,100287478,100287513,100288520,10075,101241878,10210,10213,10273,10277,10296,10425,10537,10600,10868,10956,11047,11059,11060,11065,11274,11342,117584,123803,124739,124997,127544,130507,143384,143630,144699,146330,148066,149095,151636,1540,154214,158880,1642,165918,168433,171222,196394,200312,200845,200933,219333,222235,22954,23014,23032,23072,23113,23194,23326,23327,23352,23358,23624,255488,25793,25820,25827,25862,25893,25897,25898,26001,26133,26231,26234,26235,26249,26263,26267,26269,267,26994,27005,27338,283219,283514,284996,29062,29116,29128,29761,29978,29979,3093,339745,373509,373856,374920,377630,378925,389856,392188,392197,401447,408,4193,4287,4734,4738,4850,50613,5071,51132,51283,51377,51514,51529,51619,51667,54467,54472,54778,54894,54926,54941,55031,55101,55230,55236,55658,55666,55743,55819,56254,56893,5701,5706,5709,5715,57154,5717,5719,57448,57478,57484,57520,57531,57558,57563,57602,57646,57663,57674,57695,58476,5930,6048,6049,64410,645836,6468,64750,6477,64777,6478,64795,64854,65018,65264,6872,6921,6992,7267,728386,7319,7320,7321,7322,7323,7324,7326,7327,7328,7329,7332,7337,7347,7353,7375,7398,7494,7706,7874,7917,79176,79589,80176,80196,80204,80311,8065,8078,81847,8237,8287,8314,83737,83844,83892,8405,84132,84133,84196,84447,8450,8451,8452,8453,8454,84640,84669,84708,84727,84749,84961,84993,85015,8533,867,8697,8878,8945,8975,89910,9025,90864,9097,9098,9099,9100,9101,91445,92369,9246,92714,9320,9354,9491,9604,9616,9690,9709,9736,9781,9810,9820,9870,9958,9960,997,9978
GO:0006513+protein monoubiquitination	10075,10210,10277,23295,23327,25827,29089,4734,5071,51514,5193,54926,55120,55284,55658,56852,59349,63893,6737,7251,7320,7323,7706,8452,8454,84541,84861,867,90025,90850,9148,9978
GO:0006515+protein quality control for misfolded or incompletely synthesized proteins	10013,10273,10730,115209,4287,55284,55768,64839,8192,83752,92552,9361
GO:0006516+glycoprotein catabolic process	10724,129807,201595,26232,26270,4126,55768,56999
GO:0006517+protein deglycosylation	10724,11315,175,23324,4122,4124,4125,55768,64772
GO:0006518+peptide metabolic process	119587,1362,1363,1368,1369,165,23549,4285,4311,56265,57486,7064,8532
GO:0006520+cellular amino acid metabolic process	11254,1201,148811,1497,1644,23428,23464,26227,2678,2679,2686,2687,27165,2937,3081,4524,468,51540,5184,56267,5805,5860,6519,6533,6542,6545,670,728441,8140,9056,9057,95
GO:0006521+regulation of cellular amino acid metabolic process	1728,3630,4946,4947,4953,51582,51686
GO:0006525+arginine metabolic process	23564,23576,420
GO:0006526+arginine biosynthetic process	1373,162417,445
GO:0006527+arginine catabolic process	2184,23564,23576,383,4842,4843,4846
GO:0006528+asparagine metabolic process	56954
GO:0006529+asparagine biosynthetic process	440,54529
GO:0006531+aspartate metabolic process	122622,159,2805,2806,445,8528
GO:0006532+aspartate biosynthetic process	137362,2805,2806
GO:0006533+aspartate catabolic process	2805,2806,443,8528
GO:0006534+cysteine metabolic process	1036,1491,2729,2730
GO:0006535+cysteine biosynthetic process from serine	102724560,875
GO:0006536+glutamate metabolic process	10588,162417,2356,2678,2679,2686,2687,2729,2730,2747,2805,2806,51166,5832,6898,728441,7915,80017
GO:0006537+glutamate biosynthetic process	27165,2744,2746,2747,6507,8604
GO:0006538+glutamate catabolic process	2571,2746,2747,2752
GO:0006539+glutamate catabolic process via 2-oxoglutarate	137872
GO:0006540+glutamate decarboxylation to succinate	2571,2572
GO:0006541+glutamine metabolic process	122622,1503,23409,26227,2673,2746,4204,440,5198,54529,56474,56954,790,7915,8833,92292,9945
GO:0006542+glutamine biosynthetic process	2752,51557
GO:0006543+glutamine catabolic process	27165,2744,5471
GO:0006544+glycine metabolic process	10249,2618,26227,570,6470,6472,81034
GO:0006546+glycine catabolic process	2653,2731,275
GO:0006547+histidine metabolic process	3067
GO:0006548+histidine catabolic process	10841,131669,138199,144193,3034,3067,3176,57571
GO:0006550+isoleucine catabolic process	38,587
GO:0006552+leucine catabolic process	3155,3712,54511,549,56922,64087
GO:0006554+lysine catabolic process	10157,123688,1428,2639,501,51166,51268,85007,89874
GO:0006555+methionine metabolic process	27232,4482,4522,4524,4552,55256,6611
GO:0006556+S-adenosylmethionine biosynthetic process	27430,4143,4144,79066
GO:0006557+S-adenosylmethioninamine biosynthetic process	262
GO:0006559+L-phenylalanine catabolic process	2184,259307,2954,3081,3242,5053,5092,5860,6898,80150,883
GO:0006560+proline metabolic process	5625,8659
GO:0006561+proline biosynthetic process	29920,5831,5832
GO:0006562+proline catabolic process	1610,5625,58510,8659
GO:0006563+L-serine metabolic process	5723,63826,6470,6472,875
GO:0006564+L-serine biosynthetic process	10955,256987,26227,29968,5723,63826,6472
GO:0006565+L-serine catabolic process	10993,113675,6470,6472,875
GO:0006566+threonine metabolic process	26227
GO:0006567+threonine catabolic process	10993,113675
GO:0006568+tryptophan metabolic process	2639,538
GO:0006569+tryptophan catabolic process	130013,169355,23498,3620,51166,6999,8564,883,8942
GO:0006570+tyrosine metabolic process	389434
GO:0006571+tyrosine biosynthetic process	5053
GO:0006572+tyrosine catabolic process	2184,2954,3081,3242,6898
GO:0006573+valine metabolic process	4329
GO:0006574+valine catabolic process	11112,26275,27034,4329
GO:0006575+cellular modified amino acid metabolic process	883
GO:0006576+cellular biogenic amine metabolic process	27284,4128,4204
GO:0006577+amino-acid betaine metabolic process	23743,635
GO:0006579+amino-acid betaine catabolic process	29958,635
GO:0006580+ethanolamine metabolic process	1119
GO:0006581+acetylcholine catabolic process	43
GO:0006582+melanin metabolic process	596,7306
GO:0006583+melanin biosynthetic process from tyrosine	1638,7299
GO:0006584+catecholamine metabolic process	136319,314,445329,538,6799,6817
GO:0006585+dopamine biosynthetic process from tyrosine	7054
GO:0006589+octopamine biosynthetic process	100289017,1621,26002
GO:0006590+thyroid hormone generation	10404,1733,1734,1735,2304,389434,50506,53905,5469,6528,7173
